,0,1,2,3,4,5,6,7,8,9,10
40,8.0,1.0,1.0,0.0,0.0,492.0,118.0,0.0,0.0,0.0,0.0
41,9.0,1.0,1.0,0.0,0.0,492.0,118.0,0.0,0.0,0.0,0.0
42,10.0,1.0,1.0,0.0,0.0,491.0,118.0,0.0,0.0,0.0,0.0
43,11.0,1.0,1.0,0.0,0.0,491.0,118.0,0.0,0.0,0.0,0.0
44,12.0,1.0,1.0,0.0,0.0,491.0,118.0,0.0,0.0,0.0,0.0
45,13.0,1.0,1.0,0.0,0.0,492.0,118.0,0.0,0.0,0.0,0.0
46,14.0,1.0,1.0,0.0,0.0,491.0,118.0,0.0,0.0,0.0,0.0
47,15.0,1.0,1.0,0.0,0.0,492.0,118.0,0.0,0.0,0.0,0.0
48,0.0,1.0,1.0,0.0,0.0,492.0,118.0,0.0,0.0,0.0,0.0
49,1.0,1.0,1.0,0.0,0.0,492.0,118.0,0.0,0.0,0.0,0.0
50,2.0,1.0,1.0,0.0,0.0,490.0,118.0,0.0,0.0,0.0,0.0
51,3.0,1.0,1.0,0.0,0.0,489.0,118.0,0.0,0.0,0.0,0.0
52,4.0,1.0,1.0,0.0,0.0,487.0,118.0,0.0,0.0,0.0,0.0
53,5.0,1.0,1.0,0.0,0.0,487.0,118.0,0.0,0.0,0.0,0.0
54,6.0,1.0,1.0,0.0,0.0,485.0,119.0,0.0,0.0,0.0,0.0
55,7.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
56,8.0,1.0,1.0,0.0,0.0,482.0,118.0,0.0,0.0,0.0,0.0
57,9.0,1.0,1.0,0.0,0.0,482.0,119.0,0.0,0.0,0.0,0.0
58,10.0,1.0,1.0,0.0,0.0,481.0,119.0,0.0,0.0,0.0,0.0
59,11.0,1.0,1.0,0.0,0.0,482.0,119.0,0.0,0.0,0.0,0.0
60,12.0,1.0,1.0,0.0,0.0,483.0,119.0,0.0,0.0,0.0,0.0
61,13.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
62,14.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
63,15.0,1.0,1.0,0.0,0.0,483.0,119.0,0.0,0.0,0.0,0.0
64,0.0,1.0,1.0,0.0,0.0,483.0,119.0,0.0,0.0,0.0,0.0
65,1.0,1.0,1.0,0.0,0.0,482.0,119.0,0.0,0.0,0.0,0.0
66,2.0,1.0,1.0,0.0,0.0,482.0,119.0,0.0,0.0,0.0,0.0
67,3.0,1.0,1.0,0.0,0.0,482.0,118.0,0.0,0.0,0.0,0.0
68,4.0,1.0,1.0,0.0,0.0,482.0,118.0,0.0,0.0,0.0,0.0
69,5.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
70,6.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
71,7.0,1.0,1.0,0.0,0.0,484.0,118.0,0.0,0.0,0.0,0.0
72,8.0,1.0,1.0,0.0,0.0,483.0,119.0,0.0,0.0,0.0,0.0
73,9.0,1.0,1.0,0.0,0.0,484.0,118.0,0.0,0.0,0.0,0.0
74,10.0,1.0,1.0,0.0,0.0,484.0,118.0,0.0,0.0,0.0,0.0
75,11.0,1.0,1.0,0.0,0.0,485.0,118.0,0.0,0.0,0.0,0.0
76,12.0,1.0,1.0,0.0,0.0,485.0,118.0,0.0,0.0,0.0,0.0
77,13.0,1.0,1.0,0.0,0.0,486.0,118.0,0.0,0.0,0.0,0.0
78,14.0,1.0,1.0,0.0,0.0,486.0,118.0,0.0,0.0,0.0,0.0
79,15.0,1.0,1.0,0.0,0.0,485.0,117.0,0.0,0.0,0.0,0.0
80,0.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
81,1.0,1.0,1.0,0.0,0.0,483.0,117.0,0.0,0.0,0.0,0.0
82,2.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
83,3.0,1.0,1.0,0.0,0.0,483.0,117.0,0.0,0.0,0.0,0.0
84,4.0,1.0,1.0,0.0,0.0,484.0,118.0,0.0,0.0,0.0,0.0
85,5.0,1.0,1.0,0.0,0.0,484.0,118.0,0.0,0.0,0.0,0.0
86,6.0,1.0,1.0,0.0,0.0,484.0,118.0,0.0,0.0,0.0,0.0
87,7.0,1.0,1.0,0.0,0.0,483.0,118.0,0.0,0.0,0.0,0.0
88,8.0,1.0,1.0,0.0,0.0,484.0,118.0,0.0,0.0,0.0,0.0
89,9.0,1.0,1.0,0.0,0.0,486.0,117.0,0.0,0.0,0.0,0.0
90,10.0,1.0,1.0,0.0,0.0,487.0,118.0,0.0,0.0,0.0,0.0
91,11.0,1.0,1.0,0.0,0.0,487.0,118.0,0.0,0.0,0.0,0.0
92,12.0,1.0,1.0,0.0,0.0,485.0,118.0,0.0,0.0,0.0,0.0
93,13.0,1.0,1.0,0.0,0.0,481.0,118.0,0.0,0.0,0.0,0.0
94,14.0,1.0,1.0,0.0,0.0,476.0,118.0,0.0,0.0,0.0,0.0
95,15.0,1.0,1.0,0.0,0.0,467.0,118.0,0.0,0.0,0.0,0.0
96,0.0,1.0,1.0,0.0,0.0,460.0,119.0,0.0,0.0,0.0,0.0
97,1.0,1.0,1.0,0.0,0.0,455.0,119.0,0.0,0.0,0.0,0.0
98,2.0,1.0,1.0,0.0,0.0,455.0,119.0,0.0,0.0,0.0,0.0
99,3.0,1.0,1.0,0.0,0.0,465.0,119.0,0.0,0.0,0.0,0.0
